id,prime_id,student_id,prob1,prob2,prob3,prob4,prob5,prob6,prob7,prob8,prob9,prob10,prob11,prob12,prob13,prob14,prob15,prob16,prob17,prob18,prob19,prob20,prob21,prob22,prob23,prob24,prob25,prob26,prob27,prob28,prob29,prob30,prob31,prob32,prob33,prob34,prob35,prob36,prob37,prob38,prob39,prob40
7886,30,1972,4,2,1,2,1,1,3,1,1,1,5,4,2,2,5,4,4,2,4,2,5,3,5,4,5,1,5,5,3,1,4,2,3,5,3,4,3,4,3,3
7887,31,1972,2,5,1,1,4,3,1,2,2,3,2,2,2,1,4,2,4,5,5,3,3,2,3,4,4,5,1,2,3,3,3,3,3,3,3,5,4,1,4,1
7888,32,1972,2,1,3,4,3,1,4,3,4,2,3,3,4,3,4,2,1,2,4,3,4,2,3,3,2,,,,,,,,,,,,,,,
7889,29,1973,4,3,1,4,3,4,1,3,1,5,3,3,4,1,1,1,5,4,1,4,4,1,5,5,5,2,2,3,4,1,3,3,3,3,3,1,3,1,5,2
7890,30,1973,4,2,1,2,1,2,3,2,1,3,5,4,3,3,4,5,4,3,3,2,3,3,5,2,5,5,5,2,3,1,5,3,5,3,2,4,3,2,5,4
7891,31,1973,2,1,1,2,4,3,1,4,4,4,4,4,4,4,4,4,4,4,5,3,5,2,3,3,4,3,1,2,4,5,5,5,5,5,5,5,5,5,4,3
7892,32,1973,2,4,2,3,3,1,4,4,4,2,3,3,3,1,1,3,4,2,4,2,3,3,3,2,1,,,,,,,,,,,,,,,
7893,29,1974,4,3,3,4,1,1,1,3,5,3,3,3,4,1,5,3,1,4,1,4,5,1,1,3,5,3,2,3,4,1,3,3,3,4,4,1,3,1,5,2
7894,30,1974,4,2,1,2,1,4,3,2,4,3,5,4,3,3,4,3,4,5,3,2,1,3,2,1,5,5,5,3,3,5,4,3,4,5,3,5,3,3,1,3
7895,31,1974,2,1,1,5,1,3,1,2,2,3,5,3,5,1,3,3,1,4,5,3,3,2,3,3,4,3,1,1,4,4,3,1,3,3,3,3,3,1,4,5
7896,32,1974,2,3,2,3,1,1,3,4,4,2,3,3,4,3,3,3,1,2,4,3,4,2,3,2,1,,,,,,,,,,,,,,,
7897,29,1975,4,3,3,4,4,1,1,5,5,1,3,2,4,2,1,4,1,4,1,4,2,1,5,1,5,5,2,2,2,4,2,2,2,4,4,1,1,1,5,2
7898,30,1975,4,3,1,2,1,2,3,1,1,3,5,4,4,4,4,5,4,3,4,2,3,2,5,1,5,3,5,1,3,5,4,4,1,3,2,5,3,2,5,4
7899,31,1975,2,1,1,2,1,3,1,4,2,4,4,1,5,3,4,1,4,5,5,5,3,4,3,3,4,3,5,4,4,4,2,1,2,2,2,2,2,5,4,3
7900,32,1975,3,1,2,3,2,2,1,2,3,1,3,2,4,3,1,3,4,1,3,3,3,4,1,2,1,,,,,,,,,,,,,,,
7901,29,1976,4,5,1,4,1,4,2,5,2,4,2,2,4,2,1,2,1,4,1,4,5,1,3,2,5,2,2,3,4,1,4,4,3,4,4,1,1,3,5,2
7902,30,1976,4,2,1,2,1,2,3,2,1,1,5,4,2,4,5,5,4,3,2,5,3,3,4,1,5,3,5,1,5,1,4,2,4,5,5,5,5,5,5,5
7903,31,1976,2,1,1,2,1,3,1,3,4,5,4,2,1,4,4,5,4,5,5,3,3,2,3,2,4,3,1,2,4,4,4,4,4,4,4,1,1,1,4,3
7904,32,1976,2,1,1,3,0,1,3,4,4,2,4,4,3,3,1,3,1,2,4,3,4,2,3,4,4,,,,,,,,,,,,,,,
7905,29,1977,4,3,3,4,1,1,2,5,5,5,2,5,4,2,1,2,1,4,1,4,4,1,3,3,5,3,3,3,4,1,3,3,1,4,4,4,1,1,5,2
7906,30,1977,4,2,1,3,1,3,3,3,1,3,5,4,3,3,1,5,4,5,3,2,3,3,5,1,5,4,3,4,2,1,4,4,4,4,3,4,4,5,4,4
7907,31,1977,2,2,1,5,4,3,3,3,2,5,3,3,3,3,3,2,4,5,5,3,3,2,3,3,4,3,1,2,4,4,4,4,2,4,4,4,4,4,4,3
7908,32,1977,2,1,2,4,2,1,3,4,4,2,3,1,4,3,1,3,1,2,4,2,1,2,3,2,1,,,,,,,,,,,,,,,
7909,29,1978,4,4,5,4,4,4,5,3,1,4,4,4,3,2,5,4,3,1,1,3,4,1,5,3,3,5,1,2,4,1,1,5,3,4,4,1,1,1,2,2
7910,30,1978,4,4,1,2,1,2,3,2,1,3,5,1,2,4,1,5,4,2,3,2,3,3,2,3,5,2,5,2,3,1,4,5,1,5,3,4,3,4,5,2
7911,31,1978,2,1,1,2,1,3,1,3,2,5,3,2,2,3,4,2,4,5,5,2,5,2,3,3,4,4,1,2,4,4,3,1,5,4,4,4,2,1,4,3
7912,32,1978,3,1,2,3,1,1,3,4,4,2,3,3,4,2,4,3,1,2,4,3,1,2,3,2,2,,,,,,,,,,,,,,,
7913,29,1979,4,3,3,4,3,1,1,3,4,5,2,2,4,2,1,5,1,4,1,4,4,1,5,3,3,5,5,2,4,4,5,2,5,1,2,1,1,1,5,2
7914,30,1979,4,2,1,2,1,4,4,2,1,3,5,4,1,4,5,3,4,5,4,2,3,3,5,1,2,3,5,3,3,5,2,5,1,4,3,3,3,3,5,5
7915,31,1979,2,2,1,1,4,3,1,3,2,3,4,2,4,5,3,3,4,3,5,3,3,2,3,5,4,3,1,2,1,1,4,3,2,5,5,4,5,1,4,3
7916,32,1979,2,1,1,3,3,1,1,4,4,2,3,4,4,1,3,1,4,2,4,3,1,2,4,2,2,,,,,,,,,,,,,,,
7917,29,1980,4,4,3,4,1,2,3,5,3,1,2,2,4,2,2,3,5,4,2,4,5,1,2,2,5,1,5,2,4,4,1,2,3,4,4,1,2,1,5,2
7918,30,1980,4,2,1,2,1,2,5,1,1,3,5,4,2,2,1,5,4,2,5,2,3,3,5,2,5,4,5,2,3,1,3,5,4,4,3,4,3,2,1,2
7919,31,1980,2,1,1,1,4,3,1,3,4,3,3,2,5,2,4,3,3,5,5,2,3,5,3,2,4,3,1,2,5,5,2,5,2,2,4,4,5,1,4,1
7920,32,1980,2,3,2,3,4,2,3,4,4,2,2,3,4,3,1,3,1,2,4,2,1,2,2,2,1,,,,,,,,,,,,,,,
7921,29,1981,4,2,4,4,1,4,1,3,5,5,5,2,4,1,1,2,1,4,1,4,4,1,1,3,5,5,2,3,4,4,5,2,5,5,3,1,2,1,3,4
7922,30,1981,4,2,1,3,1,2,3,5,1,3,5,4,1,1,1,5,4,3,3,2,3,3,5,4,5,4,5,2,3,2,1,1,1,5,3,4,3,2,1,2
7923,31,1981,2,1,1,5,5,3,2,4,5,3,3,2,2,2,1,5,4,5,5,3,3,2,3,2,4,5,1,5,5,5,5,1,2,4,5,5,2,1,4,3
7924,32,1981,2,1,2,4,1,1,3,4,4,2,1,4,4,3,1,3,1,2,4,3,1,2,4,4,1,,,,,,,,,,,,,,,
7925,29,1982,4,3,3,4,3,1,1,3,5,5,2,2,4,2,1,5,1,2,5,5,4,1,5,5,5,4,5,5,5,1,5,5,5,4,2,1,5,1,5,5
7926,30,1982,4,2,1,2,1,2,3,1,2,5,5,4,5,5,5,5,4,2,4,5,3,3,5,2,5,3,5,5,5,5,5,5,1,4,3,5,3,5,5,5
7927,31,1982,2,1,1,5,4,5,1,5,2,5,5,2,5,5,4,5,4,5,5,5,3,2,3,5,4,5,1,2,5,5,5,5,2,5,5,5,5,1,5,5
7928,32,1982,2,1,2,3,1,1,3,4,4,2,3,2,4,3,3,3,1,2,4,3,1,2,3,3,4,,,,,,,,,,,,,,,
7929,29,1983,4,3,1,4,3,4,1,3,5,3,2,2,4,2,2,5,1,2,3,3,4,1,2,3,5,3,3,3,4,4,3,3,5,3,4,1,3,1,3,4
7930,30,1983,4,4,1,2,1,2,3,3,1,5,5,4,2,2,4,5,4,3,3,5,3,3,5,5,5,2,5,3,2,5,2,3,4,5,3,3,3,2,1,3
7931,31,1983,2,1,3,2,4,3,1,3,2,3,3,2,5,4,4,3,4,4,5,3,3,2,3,2,4,3,1,2,4,3,3,3,5,4,3,4,3,1,4,3
7932,32,1983,2,1,2,4,2,1,1,4,4,2,3,4,3,3,2,3,1,2,4,3,1,2,3,2,1,,,,,,,,,,,,,,,
7933,29,1984,4,3,4,4,3,1,2,3,2,4,2,2,4,2,1,5,1,4,1,4,4,1,1,3,5,4,1,2,1,1,5,5,3,4,4,1,2,1,5,2
7934,30,1984,5,4,1,1,1,3,5,1,1,3,5,5,3,2,4,5,3,3,2,1,3,3,5,2,2,4,3,2,3,1,4,5,1,3,3,4,3,2,1,5
7935,31,1984,2,2,5,2,2,3,2,5,4,1,1,2,4,1,4,2,4,3,5,3,3,2,3,1,4,3,1,2,4,5,5,3,5,4,1,1,2,1,4,5
7936,32,1984,2,1,2,3,2,3,3,4,4,2,3,3,4,3,4,3,1,2,4,3,1,1,4,3,2,,,,,,,,,,,,,,,
7937,29,1985,4,3,3,4,2,1,2,2,2,5,2,3,4,1,5,5,2,4,1,4,4,1,3,3,5,5,2,3,4,4,3,3,3,3,3,1,1,2,3,3
7938,30,1985,4,2,1,2,1,4,3,2,1,3,5,4,5,5,4,5,4,3,2,5,3,3,5,2,5,3,5,1,3,1,4,4,3,3,3,4,2,2,5,5
7939,31,1985,2,1,2,4,4,3,1,4,4,5,4,3,5,4,4,2,4,2,5,2,3,2,3,1,4,3,1,5,2,5,3,3,2,4,3,3,3,1,4,4
7940,32,1985,1,2,2,4,1,1,3,4,4,3,3,3,4,3,3,3,3,2,4,3,4,2,3,2,4,,,,,,,,,,,,,,,
7941,29,1986,4,2,3,4,3,4,2,5,5,3,3,3,1,1,1,5,1,4,1,4,4,1,1,3,5,2,2,4,1,1,3,3,3,3,4,1,1,1,5,2
7942,30,1986,4,2,1,2,1,2,3,2,1,3,5,4,4,2,4,5,4,2,4,2,3,3,5,5,5,2,5,1,3,1,4,4,4,5,3,4,4,4,4,4
7943,31,1986,2,1,5,5,4,3,1,5,2,5,3,2,2,5,4,5,4,5,5,2,3,2,3,5,4,3,1,2,4,5,5,3,5,5,5,5,5,5,4,2
7944,32,1986,2,3,2,4,1,1,1,4,4,1,3,4,3,2,4,3,1,2,4,3,4,2,3,1,2,,,,,,,,,,,,,,,
7945,29,1987,4,3,4,4,3,1,2,3,4,3,2,3,4,4,1,4,1,4,2,4,4,1,5,2,3,2,5,5,4,4,2,5,5,4,4,1,2,3,5,2
7946,30,1987,4,4,1,2,1,1,3,1,1,3,5,4,2,3,4,3,4,5,4,5,3,3,5,4,5,3,2,2,5,5,4,5,4,5,5,4,3,2,5,2
7947,31,1987,2,2,1,5,4,3,1,3,4,5,3,2,4,2,1,5,4,3,5,3,3,2,3,3,4,3,1,3,4,4,4,1,1,4,1,5,5,1,4,1
7948,32,1987,2,1,2,3,2,1,1,4,4,2,3,4,4,1,3,3,4,2,4,3,1,2,2,1,4,,,,,,,,,,,,,,,
7949,29,1988,4,3,1,4,3,1,2,5,2,4,2,4,4,2,1,4,5,4,2,4,3,1,5,1,3,4,3,4,1,1,1,4,4,4,4,1,1,1,5,2
7950,30,1988,4,2,1,2,1,2,3,2,1,3,5,4,2,2,4,4,4,2,4,4,5,3,5,2,4,1,2,2,4,4,4,5,4,5,3,4,3,2,4,4
7951,31,1988,1,1,3,2,4,3,1,5,2,4,5,2,5,4,4,4,4,5,4,4,3,2,3,2,4,3,1,2,2,3,4,1,2,4,4,1,1,4,4,5
7952,32,1988,3,3,2,3,2,1,3,4,2,1,3,4,3,4,3,3,4,3,4,2,3,4,4,2,2,,,,,,,,,,,,,,,
7953,29,1989,4,3,5,4,4,4,1,5,4,3,2,2,4,2,1,2,1,4,2,4,4,1,2,3,5,4,2,3,1,4,2,5,3,4,2,1,1,2,5,2
7954,30,1989,4,2,1,2,1,2,3,1,1,3,5,4,3,2,5,5,4,2,4,5,3,3,3,2,5,4,5,3,4,1,3,3,5,2,3,3,2,4,2,3
7955,31,1989,2,1,1,5,5,2,1,2,2,5,4,3,5,3,4,4,4,5,5,3,5,2,3,3,4,3,1,2,1,4,3,3,2,5,4,1,1,3,3,4
7956,32,1989,2,1,3,1,1,1,2,4,1,2,4,4,4,1,2,3,1,4,4,4,3,2,3,1,3,,,,,,,,,,,,,,,
7957,29,1990,4,3,3,4,4,4,1,5,1,2,2,2,4,2,1,5,1,4,1,4,4,1,2,3,3,1,2,1,4,5,4,2,5,4,4,1,1,3,5,2
7958,30,1990,4,2,1,2,1,2,3,1,1,4,5,4,2,2,2,3,4,5,3,2,3,1,4,2,5,4,2,2,2,2,2,2,1,5,3,1,3,2,1,4
7959,31,1990,1,3,1,2,4,5,2,4,5,4,4,2,3,4,3,4,4,1,5,3,3,5,3,3,4,3,3,2,2,1,1,5,2,4,4,1,5,1,4,3
7960,32,1990,2,4,2,4,3,1,4,4,4,2,3,3,4,3,1,3,1,1,4,3,1,4,3,2,1,,,,,,,,,,,,,,,
7961,29,1991,4,1,3,4,4,3,3,5,4,3,3,3,4,2,1,4,1,3,1,4,4,1,2,3,3,4,2,3,4,1,5,1,3,3,4,1,3,3,3,3
7962,30,1991,4,2,1,2,1,2,3,1,1,3,5,4,3,3,3,5,4,3,5,3,3,3,5,2,5,3,5,3,3,5,3,3,1,3,3,4,2,2,3,3
7963,31,1991,2,1,1,3,4,3,1,3,2,3,3,2,3,3,1,3,4,4,5,3,5,5,3,3,4,3,1,2,3,5,3,1,2,3,3,3,2,1,4,4
7964,32,1991,2,1,2,4,1,1,3,4,4,2,3,3,4,3,1,3,1,2,4,3,1,2,2,2,1,,,,,,,,,,,,,,,
7965,29,1992,4,4,3,4,3,1,1,3,4,2,2,5,4,2,5,2,2,2,1,4,4,1,5,2,5,4,3,3,1,4,5,4,3,2,4,1,1,1,2,2
7966,30,1992,4,2,1,2,1,4,3,2,2,3,5,4,2,2,4,4,4,3,4,2,3,3,5,2,5,5,5,4,4,1,4,4,4,4,2,4,3,4,4,4
7967,31,1992,2,1,5,5,4,3,1,5,1,2,5,2,2,2,2,2,2,2,5,3,3,1,3,3,4,3,1,2,4,4,2,1,2,2,2,2,2,1,4,3
7968,32,1992,2,1,4,4,3,1,3,4,4,2,3,4,4,2,3,3,1,2,4,3,1,2,4,2,1,,,,,,,,,,,,,,,
7969,29,1993,5,3,4,4,1,3,1,3,5,3,1,3,4,2,2,5,1,4,3,4,4,1,1,1,3,3,2,3,4,4,3,5,3,4,4,1,1,1,5,2
7970,30,1993,4,4,1,2,1,2,3,1,5,3,5,4,2,2,4,5,1,5,4,5,3,3,4,1,5,5,4,2,3,1,4,5,3,3,3,2,3,3,3,3
7971,31,1993,2,1,1,2,1,3,1,3,2,5,5,0,5,4,3,3,4,5,5,3,5,2,3,2,4,3,1,2,4,3,3,3,3,3,4,4,3,3,1,3
7972,32,1993,2,4,4,3,4,1,1,4,4,4,3,1,3,3,3,3,1,4,4,3,2,2,4,2,3,,,,,,,,,,,,,,,
7973,29,1994,4,3,5,4,3,4,2,1,3,2,2,2,4,2,1,2,1,4,1,4,3,1,2,3,3,4,2,3,4,1,4,5,2,4,2,1,5,1,3,2
7974,30,1994,4,2,1,2,1,2,3,3,1,1,5,4,3,2,4,5,4,4,2,2,3,3,3,2,3,4,5,5,3,1,2,3,4,3,3,5,3,5,5,3
7975,31,1994,2,1,1,1,4,5,1,3,2,3,5,2,1,3,3,3,4,5,5,3,3,2,3,2,4,3,1,5,4,4,2,3,3,3,3,1,3,1,1,3
7976,32,1994,3,3,1,3,3,1,1,2,4,1,1,4,1,3,3,3,1,2,4,3,1,2,3,3,1,,,,,,,,,,,,,,,
7977,29,1995,4,3,5,4,3,1,2,3,2,5,2,3,5,2,1,4,1,2,3,4,4,2,2,3,5,2,2,3,4,1,5,4,2,4,4,1,5,1,5,2
7978,30,1995,4,2,2,2,1,2,3,1,1,3,1,4,2,2,4,5,4,2,3,2,3,4,5,2,5,2,5,3,2,4,4,3,4,5,3,4,3,2,1,3
7979,31,1995,2,2,1,5,3,3,1,1,4,3,5,2,4,5,4,3,4,3,5,3,4,2,3,3,4,3,5,4,2,5,3,1,2,5,2,2,4,2,4,3
7980,32,1995,3,1,2,4,1,1,1,4,4,4,3,4,4,1,3,3,1,2,4,3,3,3,3,4,4,,,,,,,,,,,,,,,
7981,29,1996,4,4,3,4,3,1,1,5,1,3,3,2,4,2,2,3,5,4,1,4,5,1,5,1,5,1,2,3,4,3,3,2,3,3,4,1,1,3,5,2
7982,30,1996,4,2,1,2,1,1,3,1,1,5,5,4,1,1,2,4,4,3,3,2,3,3,5,4,5,3,5,2,1,1,4,5,5,5,1,1,3,2,1,1
7983,31,1996,5,1,1,5,1,3,1,4,2,3,4,2,3,5,4,4,4,5,5,3,3,2,3,2,4,3,1,2,4,3,4,1,1,4,4,4,1,1,1,3
7984,32,1996,2,1,2,4,3,1,1,4,4,2,3,4,4,1,3,3,1,2,4,3,1,2,3,2,1,,,,,,,,,,,,,,,
7985,29,1997,4,3,1,4,1,1,1,3,1,3,2,2,4,2,1,5,5,4,1,4,4,1,2,3,3,5,2,3,4,1,5,5,2,5,4,2,4,5,5,2
7986,30,1997,4,3,1,2,1,2,3,2,2,3,5,2,2,2,2,5,4,3,5,1,2,1,2,2,4,2,5,2,2,2,5,5,5,5,2,2,2,2,2,2
7987,31,1997,3,1,1,2,4,3,1,5,5,5,5,2,5,5,5,5,4,5,5,3,3,2,3,5,4,3,1,2,5,5,5,5,2,5,5,5,5,1,4,2
7988,32,1997,4,3,2,4,3,1,3,1,4,3,3,3,4,2,3,3,4,4,4,2,3,1,2,2,1,,,,,,,,,,,,,,,
7989,29,1998,4,3,1,4,3,4,2,5,5,2,3,3,4,1,1,5,1,4,1,4,4,1,3,3,5,4,2,3,4,1,2,2,3,4,4,1,1,1,5,2
7990,30,1998,4,3,1,2,1,5,3,1,1,3,5,2,3,3,3,3,4,2,5,1,3,1,5,2,5,4,5,1,3,1,4,3,1,2,3,4,3,5,5,5
7991,31,1998,2,1,1,2,1,3,1,5,2,4,1,2,3,1,4,1,4,5,5,3,1,2,3,5,4,3,3,2,4,5,3,3,2,3,3,3,5,1,4,2
7992,32,1998,3,1,2,4,3,1,1,4,4,2,3,4,4,1,1,3,1,2,4,3,1,2,2,2,3,,,,,,,,,,,,,,,
7993,29,1999,4,3,3,4,3,1,1,5,5,2,2,3,4,2,1,5,3,4,1,4,4,1,1,3,3,2,5,3,4,1,1,2,5,4,4,1,3,3,2,2
7994,30,1999,5,2,1,2,2,4,3,3,1,3,5,4,2,2,5,5,4,5,3,5,3,4,2,4,5,5,5,1,3,4,3,5,1,1,4,2,4,4,4,4
7995,31,1999,2,2,2,2,4,3,1,5,4,4,4,2,5,3,1,5,4,5,5,3,3,5,3,3,4,3,1,2,4,5,1,1,5,4,4,4,5,3,4,2
7996,32,1999,2,1,2,3,1,1,3,4,4,2,3,4,4,3,2,3,1,2,4,3,2,2,4,2,1,,,,,,,,,,,,,,,
7997,29,2000,4,3,4,4,1,1,1,3,5,2,2,5,4,2,1,2,1,4,1,4,4,1,5,3,5,3,2,2,1,2,1,2,3,4,4,1,3,1,5,2
7998,30,2000,4,2,1,3,2,1,3,5,1,1,5,4,5,1,3,3,4,2,4,2,2,2,5,4,5,2,2,2,4,0,4,5,1,3,2,4,2,5,3,2
7999,31,2000,2,2,1,3,3,3,1,2,2,5,3,2,2,4,1,2,4,5,5,3,3,2,3,3,4,3,1,2,4,3,4,1,1,3,4,1,5,4,3,2
8000,32,2000,3,1,2,4,1,4,3,4,4,2,3,4,4,2,4,3,2,1,4,2,1,2,3,4,1,,,,,,,,,,,,,,,
8001,29,2001,4,3,3,4,5,1,1,5,5,3,2,3,4,2,1,5,1,4,1,3,4,1,5,3,5,3,1,3,4,1,5,5,5,4,4,3,3,3,3,3
8002,30,2001,4,2,1,2,1,2,3,2,1,3,5,4,3,3,3,3,4,2,3,2,3,1,5,2,5,1,5,2,3,1,3,3,1,1,3,3,3,2,5,3
8003,31,2001,2,1,1,1,3,3,4,3,4,3,3,2,3,4,3,3,4,4,5,3,3,2,3,3,4,3,1,2,3,4,3,1,1,3,4,4,4,1,4,2
8004,32,2001,2,1,2,4,1,1,1,4,4,2,3,1,4,3,4,3,1,2,4,3,4,2,3,2,4,,,,,,,,,,,,,,,
8005,29,2002,4,3,3,1,2,4,2,3,1,5,2,1,4,2,1,5,1,4,1,4,4,1,5,3,5,4,2,3,4,1,2,4,5,4,2,1,1,1,2,5
8006,30,2002,4,2,3,2,1,4,3,1,1,5,5,4,2,2,4,5,4,2,3,2,3,3,5,4,5,3,5,2,3,2,3,3,4,5,3,3,3,2,5,3
8007,31,2002,2,1,5,2,1,3,1,3,4,1,5,2,3,1,4,1,4,4,5,3,3,5,3,2,4,3,1,2,2,4,2,1,5,4,4,4,4,4,4,2
8008,32,2002,2,1,3,4,2,1,3,4,2,2,3,3,4,3,4,2,1,2,4,3,4,1,1,1,4,,,,,,,,,,,,,,,
8009,29,2003,4,1,3,4,3,4,3,5,5,3,2,5,4,2,1,5,1,4,2,4,4,1,2,1,5,3,2,2,5,1,3,3,2,4,4,1,2,4,5,2
8010,30,2003,4,4,1,2,2,2,3,1,1,3,5,4,2,2,4,5,1,3,3,2,3,3,5,2,3,2,5,2,5,1,4,3,4,5,3,3,3,3,1,3
8011,31,2003,2,2,1,1,4,3,1,3,2,4,4,4,2,4,4,4,4,4,5,3,5,2,3,3,4,3,1,4,4,4,4,4,3,4,1,2,3,3,4,3
8012,32,2003,3,3,2,3,2,1,3,4,3,1,2,3,4,3,1,3,1,2,4,3,1,2,2,3,1,,,,,,,,,,,,,,,
8013,29,2004,5,3,3,4,1,1,2,3,2,5,2,2,4,2,1,4,1,4,1,4,4,1,3,3,5,5,2,3,1,1,3,2,5,4,4,1,3,1,5,5
8014,30,2004,4,2,1,5,1,2,3,2,1,3,5,4,2,1,2,4,4,2,3,3,3,3,5,5,5,2,5,2,4,5,2,4,4,4,3,4,3,5,5,2
8015,31,2004,2,1,1,2,4,2,1,5,2,3,4,2,4,2,3,3,4,5,5,2,3,5,3,4,4,3,1,2,4,4,2,4,5,2,2,2,5,1,1,4
8016,32,2004,2,1,2,3,2,1,3,4,4,2,3,4,4,2,3,3,1,2,4,3,4,3,2,3,1,,,,,,,,,,,,,,,
8017,29,2005,4,3,3,4,4,1,2,3,4,5,2,2,4,1,1,3,2,4,1,3,4,1,5,2,5,4,2,4,1,4,1,3,5,4,4,1,1,2,5,2
8018,30,2005,2,4,1,1,2,4,3,1,5,3,5,4,2,1,5,2,4,5,4,5,5,3,5,4,2,4,3,5,3,1,3,3,3,2,3,4,3,2,5,3
8019,31,2005,2,1,4,4,4,3,1,3,1,5,3,2,5,3,4,1,4,5,5,3,3,2,3,3,4,3,1,2,4,3,3,1,2,1,3,3,5,1,4,3
8020,32,2005,3,4,2,4,1,2,3,4,4,2,3,3,4,1,1,3,4,2,4,3,1,2,4,2,1,,,,,,,,,,,,,,,
8021,29,2006,4,3,1,4,4,4,2,3,2,2,2,3,4,2,5,5,2,4,1,4,4,2,3,1,5,4,2,4,4,4,5,4,5,4,4,1,3,2,3,2
8022,30,2006,4,2,1,2,1,2,3,1,1,3,5,5,2,2,4,5,4,3,3,2,3,2,5,1,5,5,5,2,3,5,2,5,4,4,3,4,3,2,1,2
8023,31,2006,2,1,5,4,5,3,2,4,4,3,4,2,5,5,1,1,4,3,5,3,4,2,3,3,4,3,1,2,4,3,4,1,1,5,2,4,5,1,1,3
8024,32,2006,2,4,2,4,4,1,3,4,4,2,3,1,4,3,3,3,1,2,4,3,1,2,2,2,1,,,,,,,,,,,,,,,
8025,29,2007,4,3,1,4,1,1,1,3,1,5,4,4,4,1,1,5,1,4,1,4,4,1,3,1,5,4,2,3,4,1,1,3,3,4,4,3,1,2,3,3
8026,30,2007,4,2,1,2,2,4,3,2,4,3,5,4,2,2,5,3,4,3,4,4,3,1,4,4,3,3,5,4,5,1,4,4,4,5,3,5,3,2,1,1
8027,31,2007,1,1,1,2,4,3,1,5,4,4,3,2,3,3,5,5,4,1,5,3,5,5,3,2,4,3,1,4,4,4,4,3,4,4,1,2,2,3,4,3
8028,32,2007,3,2,2,3,2,1,4,1,4,4,3,1,3,3,1,3,3,1,3,3,3,2,3,3,2,,,,,,,,,,,,,,,
8029,29,2008,4,2,3,4,4,3,2,5,5,5,4,2,3,1,1,5,5,4,1,4,4,1,3,3,5,4,2,3,4,1,5,2,3,3,4,1,4,1,5,2
8030,30,2008,4,4,3,2,1,5,3,2,1,3,5,4,2,2,5,5,4,3,3,5,3,3,5,4,5,1,4,2,3,4,4,5,5,3,3,4,4,2,1,4
8031,31,2008,2,2,1,2,1,3,5,3,4,3,3,3,3,3,3,3,3,3,5,3,4,1,3,2,4,3,1,2,2,1,3,3,2,4,2,5,2,1,4,3
8032,32,2008,2,4,1,3,2,1,3,4,3,2,3,4,4,1,1,3,1,1,4,3,4,4,2,2,3,,,,,,,,,,,,,,,
8033,29,2009,4,4,4,1,1,4,3,3,1,2,5,5,4,2,1,2,1,4,1,3,4,1,5,1,4,5,1,3,4,1,3,4,1,5,4,1,1,4,5,2
8034,30,2009,4,2,1,2,1,4,5,2,1,1,5,4,2,2,5,5,4,3,4,1,3,3,4,2,2,3,5,2,3,1,2,3,1,4,3,4,3,2,5,2
8035,31,2009,3,1,5,2,4,2,1,5,2,4,3,4,3,4,4,4,4,5,5,3,4,2,3,3,4,3,1,2,4,5,3,1,2,3,1,4,5,1,4,4
8036,32,2009,3,1,2,3,1,1,3,4,4,2,3,4,2,3,4,3,1,2,4,3,1,2,3,2,1,,,,,,,,,,,,,,,
8037,29,2010,4,3,3,4,1,3,1,3,5,3,2,3,4,1,5,5,2,4,2,4,4,1,1,3,5,3,2,3,4,1,3,3,3,4,3,3,3,3,3,3
8038,30,2010,4,2,1,2,1,4,3,2,1,3,5,4,2,3,3,5,4,2,3,5,3,3,5,2,5,3,5,2,2,4,4,4,5,3,3,3,3,2,3,3
8039,31,2010,2,1,1,2,2,3,1,4,4,1,5,2,3,2,3,3,1,3,5,3,5,5,3,3,4,3,1,2,4,3,3,3,3,3,4,4,3,1,4,1
8040,32,2010,2,3,2,4,1,1,1,4,4,3,3,4,4,1,3,3,1,1,4,3,1,2,4,2,1,,,,,,,,,,,,,,,
8041,29,2011,4,3,1,4,5,4,1,5,1,4,5,2,4,2,1,5,1,4,5,4,1,1,4,1,3,4,2,3,4,4,1,2,3,4,4,1,2,5,5,2
8042,30,2011,4,4,1,2,2,2,3,1,1,3,5,5,2,1,5,5,5,3,3,5,3,3,5,2,1,5,2,2,3,1,4,5,5,4,4,4,4,4,4,4
8043,31,2011,2,4,1,1,2,3,1,5,1,4,5,2,5,2,4,2,4,5,5,3,3,5,1,2,4,3,1,2,1,5,1,3,5,5,1,2,5,1,3,3
8044,32,2011,2,4,2,3,2,1,1,4,1,2,3,3,2,3,4,3,1,1,4,3,1,3,4,2,4,,,,,,,,,,,,,,,
8045,29,2012,4,3,4,3,3,1,3,5,5,4,2,2,4,2,1,5,2,4,1,4,4,1,2,2,1,3,3,3,4,1,3,5,5,3,4,1,3,1,3,2
8046,30,2012,4,2,1,1,2,4,3,1,1,3,5,1,2,3,4,4,4,1,3,2,3,1,5,2,5,5,5,2,1,5,5,5,1,5,2,4,3,5,1,5
8047,31,2012,2,1,1,2,3,3,1,3,4,3,5,2,4,1,1,5,4,5,5,3,3,2,3,2,4,3,1,5,2,5,5,1,5,5,4,1,4,1,4,3
8048,32,2012,2,1,2,4,1,1,3,1,4,2,3,3,3,3,2,3,1,2,4,3,1,1,3,2,1,,,,,,,,,,,,,,,
8049,29,2013,4,3,3,4,1,3,1,5,5,2,2,2,4,1,1,5,1,4,1,4,4,1,5,2,1,4,2,4,1,4,4,3,4,4,4,4,4,4,4,4
